userId,repoId,rating
1117,1,2
1117,5,2
1121,1,2
1121,2,2
1122,1,2
1122,4,1
1123,1,1
1123,6,2
1124,1,1
1124,5,2
1134,1,1
1139,1,1
1139,4,1
1143,1,2
1153,1,2
1153,2,2
1162,1,1
1162,2,2
1174,1,1
1174,4,2
1177,1,1
1177,2,2
1185,1,2
1185,2,2
1187,1,2
1189,1,1
1189,2,2
1213,1,2
1213,2,2
1218,1,1
1218,3,2
1218,7,2
1223,1,2
1223,2,2
1229,1,2
1229,2,1
1242,1,2
1242,2,1
1273,1,2
1277,1,2
1277,2,2
1292,1,2
1292,5,1
1299,1,2
1299,8,2
1302,1,1
1302,6,2
1306,1,1
1309,1,1
1317,1,2
1317,2,2
1323,1,1
1323,2,2
1323,4,2
1334,1,2
1334,4,2
1341,1,2
1341,4,2
1363,1,1
1363,2,1
1363,3,2
1363,7,2
1396,1,1
1396,2,1
1421,1,1
1423,1,2
1423,5,1
1436,1,2
1436,2,2
1445,1,1
1445,2,2
1449,1,1
1449,5,2
1459,1,2
1459,4,2
1465,1,2
1468,1,2
1468,2,2
1468,3,2
1468,7,2
1489,1,1
1489,6,1
1499,1,2
1499,4,2
1499,5,2
1502,1,2
1502,2,2
1503,1,2
1511,1,1
1511,2,1
1525,1,2
1525,5,2
1533,1,2
1533,2,2
1537,1,1
1537,4,1
1540,1,2
1540,2,2
1568,1,1
1568,2,2
1572,1,1
1572,2,2
1576,1,2
1576,2,2
1581,1,1
1581,8,2
1592,1,1
1592,2,2
1602,1,2
1602,2,2
1607,1,1
1607,6,1
1621,1,1
1621,5,2
1649,1,1
1649,2,2
1649,5,2
1661,1,1
1661,2,2
1675,1,2
1675,2,1
1685,1,2
1685,4,1
1685,6,1
1694,1,1
1694,2,2
1805,1,2
1805,4,2
1808,1,2
1825,1,1
1825,4,2
1848,1,2
1848,2,2
1849,1,2
1854,1,2
1854,2,2
1871,1,2
1894,1,2
1894,4,2
1898,1,2
1900,1,1
1900,6,1
1933,1,2
1933,6,2
1948,1,2
1948,2,2
1962,1,1
1962,6,1
1968,1,2
1968,2,2
1976,1,2
1976,2,2
1982,1,1
1982,2,2
2009,1,1
2009,5,2
2046,1,1
2046,2,2
2061,1,1
2061,2,1
2066,1,1
2066,6,2
2085,1,2
2085,5,1
2132,1,1
2132,2,2
2145,1,1
2145,4,2
2147,1,2
2168,1,1
2168,4,1
2179,1,2
2179,2,1
2179,4,1
2189,1,2
2189,2,2
2197,1,2
2197,2,2
2209,1,1
2209,5,2
2211,1,2
2211,6,1
2218,1,2
2218,3,1
2218,7,1
2220,1,2
2220,5,1
2233,1,2
2233,3,1
2233,7,1
2279,1,1
2279,2,2
2281,1,1
2288,1,1
2288,2,1
2309,1,2
2311,1,1
2311,4,2
2315,1,2
2315,2,2
2317,1,1
2317,5,2
2324,1,1
2324,2,2
2324,5,2
2325,1,1
2325,5,2
2325,10,2
2326,1,1
2328,1,1
2328,2,1
2339,1,2
2339,4,1
2341,1,2
2341,5,1
2346,1,2
2346,2,2
2352,1,2
2361,1,1
2361,2,1
2371,1,2
2375,1,1
2375,4,2
2376,1,2
2376,4,2
2377,1,2
2377,8,2
2381,1,1
2381,4,1
2382,1,1
2382,5,1
2385,1,2
2385,2,2
2393,1,2
2393,2,2
2395,1,2
2395,4,1
2400,1,2
2400,2,1
2410,1,1
2410,2,2
2420,1,1
2421,1,2
2421,2,2
2428,1,2
2428,6,2
2430,1,1
2430,3,2
2430,7,2
2435,1,1
2435,6,2
2437,1,1
2437,2,2
2437,4,2
2447,1,2
2447,2,1
2454,1,1
2454,4,2
2457,1,1
2463,1,2
2464,1,1
2464,5,2
2468,1,2
2476,1,2
2491,1,2
2491,2,2
2491,10,2
2493,1,1
2493,4,2
2498,1,2
2498,8,2
2501,1,2
2501,4,2
2503,1,1
2503,2,2
2508,1,2
2517,1,2
2517,3,1
2517,7,1
2518,1,2
2518,2,2
2523,1,1
2523,5,2
2526,1,2
2526,3,2
2526,7,2
2534,1,1
2534,5,2
2536,1,1
2536,2,1
2538,1,1
2540,1,2
2540,3,2
2540,7,2
2557,1,1
2557,2,2
2559,1,2
2576,1,2
2576,4,2
2578,1,1
2579,1,2
2579,4,1
2582,1,1
2582,4,2
2608,1,2
2616,1,2
2618,1,1
2618,4,2
2629,1,2
2629,4,2
2631,1,1
2637,1,1
2643,1,1
2643,3,2
2643,7,2
2648,1,1
2653,1,1
2653,4,2
2663,1,1
2663,5,2
2663,8,2
2669,1,2
2672,1,1
2683,1,2
2686,1,2
2686,5,2
2706,1,2
2706,2,1
2708,1,1
2710,1,2
2710,2,1
2710,6,2
2721,1,2
2721,2,2
2723,1,1
2723,2,1
2724,1,2
2724,6,2
2727,1,1
2738,1,1
2738,2,2
2742,1,2
2750,1,1
2756,1,2
2756,6,2
2757,1,1
2757,2,1
2758,1,2
2758,3,2
2758,7,2
2760,1,2
2763,1,2
2763,2,2
2763,8,2
2777,1,2
2779,1,1
2779,6,2
2784,1,1
2784,3,1
2784,7,1
2790,1,2
2790,8,2
2792,1,2
2792,8,2
2807,1,1
2807,4,1
2809,1,2
2814,1,2
2814,4,2
2817,1,1
2817,5,2
2820,1,1
2820,2,1
2824,1,2
2824,2,1
2843,1,1
2843,8,1
2844,1,2
2844,3,2
2844,7,2
2848,1,2
2848,4,2
2859,1,2
2859,5,1
2862,1,2
2872,1,1
2872,2,2
2872,5,2
2900,1,2
2900,2,1
2905,1,1
2905,6,2
2907,1,2
2907,4,1
2913,1,1
2913,6,2
2919,1,1
2919,5,1
2922,1,1
2939,1,1
2939,2,1
2941,1,1
2941,2,1
2958,1,1
2958,5,2
2960,1,1
2960,3,2
2960,7,2
2962,1,2
2962,3,2
2962,7,2
2964,1,2
2964,2,1
2968,1,2
2971,1,1
2971,6,2
2972,1,2
2972,8,2
2983,1,2
2983,3,1
2983,7,1
2986,1,1
2986,4,1
2995,1,2
2995,3,2
2995,7,2
2998,1,2
2998,6,2
3009,1,2
3009,3,2
3009,7,2
3013,1,1
3016,1,1
3020,1,1
3020,2,1
3029,1,1
3029,5,2
3034,1,2
3034,5,2
3042,1,2
3042,6,2
3049,1,2
3049,4,2
3051,1,2
3056,1,2
3056,2,2
3057,1,1
3057,6,2
3061,1,2
3061,4,2
3077,1,2
3077,4,2
3078,1,1
3078,4,2
3081,1,2
3081,2,2
3083,1,2
3085,1,2
3085,5,1
3086,1,1
3088,1,1
3088,2,2
3088,6,2
3095,1,2
3095,2,2
3102,1,1
3109,1,2
3109,5,2
3112,1,2
3112,2,2
3115,1,2
3115,2,2
3117,1,2
3118,1,2
3118,2,1
3118,4,2
3125,1,2
3128,1,1
3128,2,1
3132,1,1
3132,3,1
3132,7,1
3134,1,2
3134,2,1
3134,3,1
3134,7,1
3143,1,2
3143,6,1
3148,1,1
3149,1,2
3149,2,2
3149,6,2
3159,1,1
3159,4,2
3163,1,2
3163,3,2
3163,7,2
3164,1,2
3164,3,2
3164,7,2
3168,1,1
3168,5,1
3171,1,2
3171,4,1
3179,1,2
3179,4,1
3184,1,1
3184,2,1
3186,1,1
3187,1,2
3188,1,2
3188,2,2
3192,1,2
3192,2,1
3197,1,2
3197,5,1
3200,1,1
3207,1,2
3212,1,1
3212,4,2
3220,1,1
3220,8,2
3224,1,2
3226,1,2
3232,1,2
3234,1,1
3234,8,2
3240,1,1
3240,3,1
3240,7,1
3249,1,1
3252,1,2
3252,6,1
3259,1,1
3259,4,2
3260,1,1
3260,3,2
3260,7,2
3266,1,1
3266,2,2
3266,3,2
3266,7,2
3268,1,2
3268,2,2
3275,1,1
3275,6,1
3276,1,2
3276,3,2
3276,7,2
3280,1,2
3280,8,2
3282,1,2
3282,3,2
3282,7,2
3284,1,2
3284,2,2
3285,1,2
3285,4,2
3297,1,1
3297,4,2
3298,1,2
3298,3,2
3298,7,2
3312,1,1
3329,1,2
3330,1,2
3330,2,1
3331,1,1
3331,3,2
3331,7,2
3333,1,1
3333,6,2
3338,1,1
3338,2,2
3339,1,1
3339,3,2
3339,7,2
3340,1,2
3340,3,2
3340,7,2
3342,1,1
3342,6,2
3343,1,2
3343,4,1
3346,1,1
3347,1,1
3347,4,2
3351,1,2
3351,3,2
3351,7,2
3356,1,2
3356,4,1
3363,1,1
3363,2,2
3363,8,2
3369,1,1
3371,1,2
3371,4,1
3373,1,1
3373,3,1
3373,7,1
3374,1,2
3374,2,1
3376,1,1
3376,2,2
3381,1,1
3381,2,1
3382,1,1
3384,1,2
3387,1,2
3387,3,2
3387,7,2
3391,1,1
3391,2,2
3392,1,2
3395,1,1
3395,3,2
3395,7,2
3397,1,1
3399,1,1
3399,8,1
3407,1,1
3407,4,2
3408,1,2
3408,2,1
3408,3,2
3408,7,2
3411,1,2
3411,2,2
3414,1,1
3422,1,1
3423,1,2
3423,2,2
3435,1,2
3436,1,2
3436,2,2
3437,1,1
3440,1,2
3440,8,1
3443,1,1
3443,6,2
3444,1,2
3444,2,1
3452,1,1
3452,2,1
3454,1,1
3463,1,2
3468,1,1
3468,3,1
3468,7,1
3469,1,1
3469,8,1
3470,1,2
3470,3,1
3470,7,1
3476,1,2
3476,3,2
3476,7,2
3480,1,2
3480,8,2
3481,1,2
3481,8,2
3485,1,2
3485,2,2
3491,1,1
3491,2,1
3498,1,2
3498,5,2
3500,1,1
3500,4,1
3501,1,2
3508,1,2
3512,1,1
3512,4,2
3513,1,2
3513,6,2
3515,1,2
3515,4,1
3524,1,2
3524,3,2
3524,7,2
3531,1,1
3531,2,2
3539,1,2
3539,2,1
3546,1,1
3547,1,1
3547,2,2
3551,1,1
3551,4,2
3553,1,1
3553,5,2
3557,1,1
3557,8,2
3560,1,2
3569,1,2
3575,1,2
3575,8,2
3579,1,2
3579,8,2
3583,1,1
3583,4,2
3584,1,1
3584,6,2
3588,1,2
3588,2,2
3589,1,1
3589,6,2
3593,1,1
3595,1,2
3595,2,2
3601,1,1
3601,2,2
3608,1,1
3608,4,2
3610,1,1
3610,3,1
3610,7,1
3611,1,1
3611,4,1
3613,1,2
3613,8,2
3614,1,1
3614,3,2
3614,7,2
3615,1,1
3617,1,1
3617,2,1
3618,1,2
3621,1,1
3621,4,2
3624,1,1
3630,1,1
3630,2,2
3635,1,1
3635,8,2
3639,1,1
3639,2,2
3640,1,2
3640,4,2
3649,1,2
3649,3,2
3649,6,2
3649,7,2
3655,1,2
3655,2,2
3656,1,1
3656,2,2
3658,1,2
3658,2,2
3661,1,1
3661,2,2
3666,1,2
3666,2,1
3666,4,1
3667,1,2
3667,5,1
3676,1,2
3685,1,1
3685,2,2
3688,1,2
3688,3,2
3688,7,2
3698,1,1
3698,5,1
3702,1,1
3703,1,2
3703,2,1
3709,1,2
3709,3,2
3709,7,2
3711,1,1
3711,5,2
3712,1,1
3712,5,1
3713,1,2
3715,1,2
3716,1,2
3716,2,2
3716,4,1
3724,1,1
3724,3,2
3724,7,2
3728,1,1
3728,8,2
3733,1,2
3733,8,1
3735,1,1
3735,2,1
3737,1,1
3737,4,2
3740,1,1
3742,1,1
3742,4,2
3749,1,2
3751,1,2
3751,2,2
3751,8,2
3755,1,1
3755,2,2
3755,4,2
3757,1,1
3757,2,2
3757,4,1
3759,1,2
3759,2,2
3768,1,1
3768,8,2
3769,1,2
3769,2,2
3771,1,2
3771,5,2
3775,1,2
3775,4,2
3776,1,1
3778,1,2
3778,3,1
3778,7,1
3779,1,1
3779,2,2
3779,4,2
3780,1,1
3780,2,1
3780,4,1
3782,1,2
3783,1,2
3785,1,2
3785,2,2
3788,1,2
3788,8,2
3789,1,2
3789,6,2
3790,1,2
3790,2,2
3794,1,1
3794,2,2
3801,1,2
3801,5,1
3803,1,2
3803,4,2
3805,1,2
3805,4,2
3806,1,2
3806,4,1
3807,1,2
3807,10,2
3810,1,1
3810,5,1
3811,1,2
3812,1,2
3812,2,2
3813,1,2
3813,2,2
3814,1,1
3814,8,2
3817,1,1
3817,5,1
3818,1,2
3818,6,2
3824,1,2
3826,1,2
3826,2,2
3826,3,2
3826,7,2
3829,1,1
3829,4,2
3830,1,2
3831,1,2
3831,3,2
3831,7,2
3833,1,2
3833,2,1
3835,1,1
3835,4,2
3837,1,1
3837,2,1
3840,1,2
3840,2,2
3841,1,2
3841,2,2
3849,1,1
3849,2,2
3851,1,2
3851,4,2
3858,1,1
3858,2,1
3858,4,2
3858,6,2
3860,1,1
3860,3,2
3860,7,2
3861,1,1
3870,1,1
3870,2,2
3871,1,2
3871,6,2
3875,1,2
3878,1,1
3878,3,2
3878,7,2
3887,1,1
3887,2,1
3891,1,2
3892,1,2
3892,8,2
3893,1,1
3900,1,2
3900,3,1
3900,7,1
3901,1,2
3901,4,1
3904,1,2
3909,1,1
3909,2,2
3912,1,1
3913,1,2
3913,3,2
3913,7,2
3927,1,1
3927,2,2
3932,1,2
3932,2,1
3935,1,2
3935,5,2
3939,1,1
3939,2,2
3941,1,2
3941,3,2
3941,7,2
3943,1,2
3944,1,2
3944,4,1
3945,1,2
3945,2,2
3946,1,2
3946,2,2
3948,1,2
3948,4,2
3950,1,1
3950,2,2
3953,1,1
3957,1,1
3978,1,1
3980,1,1
3980,4,2
3981,1,2
3981,2,2
3983,1,1
3983,2,2
3983,6,2
3985,1,1
3985,5,1
3986,1,1
3986,6,2
3989,1,2
3989,5,2
3992,1,2
3993,1,1
3993,2,2
3999,1,1
3999,4,2
4001,1,1
4014,1,2
4014,4,1
4015,1,2
4017,1,1
4017,2,2
4022,1,2
4022,2,2
4023,1,2
4023,2,2
4026,1,1
4026,2,1
4028,1,2
4028,6,2
4029,1,2
4029,3,2
4029,7,2
4030,1,1
4030,3,2
4030,7,2
4034,1,2
4034,2,2
4035,1,2
4035,2,2
4036,1,1
4036,6,1
4039,1,1
4039,2,2
4040,1,1
4040,2,1
4047,1,1
4048,1,2
4056,1,1
4056,2,1
4060,1,1
4060,4,2
4061,1,2
4061,4,2
4075,1,1
4075,2,1
4076,1,2
4076,2,1
4078,1,2
4078,3,1
4078,7,1
4079,1,2
4079,4,1
4080,1,2
4080,3,2
4080,7,2
4081,1,2
4081,8,1
4082,1,1
4082,2,2
4084,1,1
4085,1,1
4085,8,2
4091,1,1
4097,1,2
4097,2,2
4101,1,2
4101,3,2
4101,7,2
4107,1,2
4113,1,2
4113,2,2
4113,3,1
4113,7,1
4113,10,2
4114,1,1
4118,1,1
4118,2,2
4119,1,2
4119,2,2
4138,1,2
4138,3,1
4138,7,1
4141,1,1
4141,2,1
4142,1,1
4142,2,2
4143,1,1
4143,2,2
4145,1,2
4145,6,2
4147,1,2
4147,5,2
4148,1,2
4149,1,1
4149,8,2
4158,1,2
4158,4,2
4159,1,1
4159,8,2
4163,1,1
4163,2,1
4169,1,1
4169,4,2
4171,1,1
4171,2,1
4172,1,1
4172,3,2
4172,7,2
4175,1,2
4175,2,2
4175,3,2
4175,7,2
4179,1,2
4179,2,1
4180,1,1
4180,8,2
4189,1,1
4191,1,2
4191,2,2
4192,1,2
4192,2,2
4192,3,2
4192,7,2
4195,1,2
4195,2,2
4197,1,1
4197,3,1
4197,7,1
4198,1,1
4198,2,2
4207,1,1
4207,2,1
4210,1,2
4210,5,1
4211,1,1
4211,2,2
4212,1,2
4216,1,1
4216,3,1
4216,7,1
4221,1,1
4221,4,1
4222,1,1
4222,4,1
4227,1,2
4227,2,1
4227,6,1
4231,1,2
4231,8,2
4232,1,2
4235,1,2
4235,2,2
4236,1,1
4236,2,2
4237,1,2
4237,2,1
4243,1,1
4243,2,2
4251,1,2
4251,2,1
4252,1,1
4254,1,1
4254,2,2
4256,1,2
4256,2,1
4259,1,2
4259,2,2
4260,1,2
4260,4,2
4264,1,1
4268,1,1
4268,2,2
4268,8,2
4271,1,1
4271,5,2
4273,1,2
4273,3,1
4273,7,1
4275,1,2
4279,1,1
4279,2,2
4280,1,1
4280,2,1
4283,1,2
4283,6,2
4284,1,2
4284,2,1
4285,1,1
4285,2,2
4301,1,2
4301,8,1
4306,1,2
4306,3,2
4306,7,2
4310,1,1
4310,2,1
4311,1,1
4313,1,1
4313,3,2
4313,7,2
4315,1,1
4315,2,2
4318,1,2
4318,2,1
4318,6,1
4320,1,1
4320,4,2
4326,1,2
4326,2,1
4328,1,1
4328,2,1
4331,1,1
4331,4,2
4338,1,1
4338,2,2
4339,1,1
4339,3,1
4339,7,1
4341,1,1
4341,2,1
4341,6,1
4348,1,2
4349,1,1
4349,3,1
4349,7,1
4353,1,2
4353,8,1
4355,1,2
4355,5,1
4357,1,1
4357,2,2
4357,4,2
4360,1,2
4364,1,1
4365,1,1
4365,2,2
4369,1,2
4369,4,2
4370,1,2
4372,1,2
4372,3,2
4372,7,2
4376,1,2
4376,4,2
4381,1,1
4382,1,2
4383,1,1
4383,4,1
4385,1,2
4385,3,2
4385,5,2
4385,7,2
4390,1,1
4390,3,2
4390,7,2
4391,1,1
4391,2,2
4393,1,2
4393,2,2
4394,1,1
4395,1,1
4398,1,2
4398,4,1
4402,1,2
4402,4,2
4403,1,2
4403,4,2
4406,1,2
4406,3,2
4406,7,2
4413,1,2
4413,2,1
4415,1,2
4416,1,2
4416,2,2
4419,1,1
4427,1,2
4429,1,2
4429,4,1
4435,1,1
4435,6,2
4436,1,1
4436,2,1
4437,1,2
4437,5,1
4438,1,1
4438,4,1
4440,1,1
4440,2,2
4441,1,2
4441,5,2
4443,1,1
4443,4,1
4449,1,2
4449,3,2
4449,7,2
4452,1,1
4452,2,1
4455,1,2
4457,1,1
4457,8,2
4463,1,1
4463,2,1
4464,1,2
4464,4,1
4465,1,2
4465,3,2
4465,7,2
4472,1,2
4472,4,1
4474,1,2
4474,6,2
4478,1,2
4478,3,2
4478,7,2
4479,1,1
4479,3,2
4479,7,2
4480,1,2
4482,1,1
4482,2,2
4486,1,1
4486,2,1
4489,1,2
4489,3,2
4489,7,2
4491,1,2
4491,4,2
4492,1,1
4492,4,2
4496,1,1
4498,1,2
4498,2,2
4500,1,2
4500,2,2
4500,3,1
4500,7,1
4502,1,2
4502,5,1
4503,1,1
4503,8,2
4505,1,1
4505,4,1
4507,1,2
4507,8,2
4510,1,1
4513,1,2
4513,3,2
4513,7,2
4519,1,2
4519,2,2
4519,3,1
4519,7,1
4520,1,2
4521,1,1
4521,3,2
4521,7,2
4524,1,2
4524,2,1
4525,1,2
4528,1,2
4528,4,2
4529,1,2
4530,1,2
4530,4,2
4534,1,2
4534,2,2
4540,1,2
4540,2,2
4544,1,1
4544,2,2
4546,1,2
4546,4,1
4552,1,2
4552,4,2
4554,1,2
4554,4,1
4555,1,1
4555,4,1
4559,1,1
4559,4,1
4560,1,1
4560,2,2
4562,1,2
4562,3,2
4562,7,2
4570,1,2
4570,3,2
4570,5,1
4570,7,2
4572,1,1
4572,2,1
4573,1,2
4573,2,2
4577,1,2
4577,3,2
4577,7,2
4580,1,2
4580,4,2
4583,1,1
4585,1,2
4590,1,1
4590,5,2
4594,1,2
4594,2,2
4600,1,1
4601,1,2
4604,1,1
4604,4,1
4608,1,1
4608,2,2
4611,1,2
4615,1,2
4615,3,2
4615,7,2
4619,1,2
4619,5,2
4624,1,1
4627,1,2
4628,1,1
4628,2,1
4630,1,2
4630,2,2
4631,1,1
4631,2,2
4634,1,1
4634,3,1
4634,7,1
4635,1,1
4635,5,2
4636,1,2
4641,1,1
4643,1,1
4643,2,2
4659,1,1
4659,8,2
4660,1,1
4660,4,2
4664,1,2
4664,3,2
4664,7,2
4665,1,1
4665,3,1
4665,7,1
4670,1,1
4670,4,1
4672,1,1
4672,2,2
4675,1,2
4677,1,1
4678,1,1
4678,4,1
4679,1,2
4679,4,1
4682,1,2
4682,4,2
4683,1,1
4683,3,2
4683,7,2
4685,1,1
4685,5,2
4689,1,1
4697,1,2
4697,3,1
4697,6,2
4697,7,1
4700,1,1
4704,1,1
4704,4,2
4711,1,2
4711,3,2
4711,7,2
4716,1,1
4716,8,2
4717,1,2
4717,2,1
4721,1,2
4726,1,1
4726,5,2
4729,1,2
4729,2,1
4732,1,1
4732,2,2
4732,4,2
4735,1,2
4735,2,2
4736,1,1
4741,1,1
4741,4,2
4745,1,2
4747,1,2
4747,2,2
4752,1,1
4752,2,2
4764,1,1
4765,1,2
4765,3,2
4765,7,2
4768,1,1
4768,4,2
4769,1,2
4769,2,2
4769,5,2
4772,1,1
4774,1,2
4774,5,1
4776,1,2
4776,2,1
4777,1,2
4777,5,2
4780,1,2
4780,4,2
4786,1,1
4786,3,1
4786,7,1
4787,1,2
4787,6,2
4791,1,2
4791,2,2
4791,8,2
4794,1,1
4795,1,2
4798,1,1
4801,1,1
4801,8,2
4803,1,2
4809,1,1
4809,2,2
4811,1,2
4811,3,2
4811,7,2
4816,1,1
4816,2,2
4821,1,1
4821,2,2
4821,4,1
4822,1,2
4822,4,2
4825,1,2
4825,4,2
4830,1,1
4838,1,1
4838,2,2
4839,1,1
4839,2,1
4841,1,1
4841,3,2
4841,7,2
4842,1,1
4842,2,1
4843,1,1
4843,2,2
4850,1,1
4850,3,1
4850,7,1
4851,1,2
4851,2,2
4853,1,1
4856,1,2
4856,2,2
4857,1,2
4857,2,2
4857,4,2
4858,1,1
4858,3,2
4858,7,2
4867,1,1
4870,1,1
4875,1,1
4875,5,2
4876,1,2
4876,5,2
4881,1,2
4881,5,2
4884,1,1
4884,2,2
4892,1,1
4892,3,2
4892,7,2
4893,1,1
4893,2,2
4896,1,2
4896,2,2
4897,1,1
4897,8,2
4901,1,2
4901,2,1
4902,1,2
4902,2,2
4904,1,2
4904,2,2
4907,1,2
4908,1,2
4908,2,2
4924,1,2
4929,1,1
4929,4,1
4942,1,2
4942,5,1
4945,1,2
4945,5,2
4947,1,2
4947,5,1
4948,1,2
4948,4,1
4950,1,2
4950,2,1
4952,1,2
4952,2,2
4954,1,2
4954,2,2
4955,1,2
4956,1,2
4956,2,1
4957,1,2
4957,2,2
4959,1,2
4959,8,2
4960,1,2
4960,2,1
4963,1,2
4965,1,1
4968,1,2
4969,1,1
4969,2,2
4976,1,1
4976,4,2
4977,1,1
4977,3,2
4977,7,2
4995,1,1
4997,1,2
4997,8,2
4999,1,1
4999,3,2
4999,7,2
5004,1,1
5012,1,2
5012,3,1
5012,7,1
5014,1,1
5014,4,1
5015,1,1
5015,3,2
5015,7,2
5016,1,1
5016,2,2
5018,1,1
5018,2,2
5019,1,2
5019,2,2
5020,1,2
5025,1,1
5025,3,2
5025,7,2
5030,1,2
5030,2,2
5036,1,2
5038,1,2
5038,2,2
5044,1,2
5044,4,1
5045,1,2
5045,4,1
5046,1,1
5048,1,1
5048,2,1
5049,1,2
5049,2,2
5053,1,1
5053,2,2
5061,1,2
5061,4,1
5073,1,1
5073,4,1
5075,1,1
5075,2,2
5076,1,1
5076,2,2
5078,1,1
5078,2,2
5080,1,2
5080,2,2
5085,1,2
5085,3,2
5085,7,2
5092,1,1
5092,2,2
5095,1,1
5095,4,2
5096,1,1
5098,1,1
5100,1,2
5101,1,2
5101,2,2
5105,1,2
5105,8,1
5110,1,2
5111,1,1
5111,8,2
5118,1,2
5121,1,2
5121,2,1
5129,1,1
5129,2,1
5133,1,2
5133,5,1
5139,1,2
5139,3,2
5139,7,2
5140,1,2
5140,4,1
5141,1,2
5141,2,2
5150,1,1
5150,2,1
5164,1,2
5164,2,2
5167,1,2
5167,2,1
5172,1,1
5172,3,2
5172,7,2
5174,1,1
5174,4,2
5175,1,1
5175,2,2
