userId,repoId,rating
4321,2,1
4343,2,2
4347,2,2
4380,2,1
4400,2,1
4434,2,2
4458,2,1
4477,2,2
4488,2,1
4499,2,2
4551,2,2
4553,2,1
4561,2,2
4563,2,1
4607,2,1
4612,2,1
4673,2,2
4686,2,1
4702,2,2
4706,2,2
4790,2,2
4800,2,2
4833,2,1
4855,2,1
4925,2,2
4939,2,2
4944,2,1
5010,2,1
5040,2,2
5041,2,1
5051,2,2
5058,2,2
5063,2,2
5074,2,1
5077,2,2
5099,2,1
5123,2,1
5144,2,1
5151,2,2
5155,2,2
5158,2,2
4,3,2
37,3,2
42,3,2
75,3,2
116,3,1
122,3,2
216,3,2
256,3,2
302,3,1
368,3,2
419,3,1
434,3,1
456,3,2
479,3,2
496,3,1
513,3,2
541,3,1
551,3,2
591,3,1
598,3,2
621,3,2
719,3,2
743,3,1
745,3,2
757,3,2
760,3,1
789,3,1
790,3,1
823,3,1
848,3,1
866,3,1
874,3,1
877,3,1
886,3,1
903,3,2
916,3,2
973,3,2
979,3,1
1022,3,1
1035,3,1
1062,3,2
1171,3,2
1197,3,2
1215,3,1
1220,3,2
1226,3,2
1259,3,1
1269,3,2
1298,3,2
1352,3,2
1376,3,2
1382,3,1
1388,3,1
1431,3,2
1440,3,1
1476,3,2
1477,3,2
1481,3,1
1482,3,1
1486,3,2
1494,3,1
1516,3,1
1518,3,1
1604,3,1
1615,3,2
1623,3,2
1672,3,1
1695,3,2
1727,3,1
1728,3,2
1763,3,2
1776,3,1
1801,3,2
1807,3,1
1856,3,1
1869,3,1
1896,3,2
1897,3,2
1913,3,1
1932,3,2
1953,3,2
1974,3,2
1989,3,2
1995,3,1
2031,3,1
2039,3,1
2156,3,2
2175,3,2
2190,3,1
2216,3,2
2262,3,1
2356,3,1
2396,3,1
2414,3,1
2440,3,2
2445,3,1
2627,3,1
2682,3,1
2687,3,2
2705,3,2
2733,3,2
2743,3,2
2762,3,2
2769,3,2
2780,3,1
2793,3,2
2803,3,2
2839,3,1
2867,3,1
2944,3,2
2948,3,1
2961,3,2
2963,3,1
2994,3,1
3017,3,1
3048,3,2
3054,3,2
3055,3,2
3080,3,1
3089,3,1
3107,3,1
3111,3,1
3114,3,2
3173,3,2
3182,3,1
3189,3,2
3217,3,2
3248,3,1
3250,3,2
3262,3,1
3277,3,2
3278,3,2
3372,3,1
3406,3,2
3448,3,1
3456,3,2
3467,3,2
3506,3,1
3516,3,2
3521,3,1
3532,3,1
3534,3,2
3571,3,2
3604,3,1
3629,3,1
3670,3,1
3673,3,2
3682,3,1
3686,3,2
3722,3,2
3732,3,1
3828,3,1
3836,3,2
3859,3,1
3876,3,1
3877,3,1
3895,3,1
3915,3,1
3918,3,2
3925,3,1
3928,3,1
3930,3,1
3963,3,1
3987,3,2
4016,3,1
4042,3,1
4054,3,2
4068,3,1
4072,3,2
4073,3,2
4074,3,2
4120,3,1
4125,3,1
4154,3,1
4156,3,2
4176,3,2
4181,3,2
4240,3,1
4242,3,2
4297,3,1
4322,3,1
4323,3,2
4324,3,2
4392,3,1
4423,3,2
4515,3,2
4526,3,1
4574,3,2
4598,3,2
4605,3,2
4662,3,1
4742,3,1
4762,3,1
4773,3,2
4781,3,1
4784,3,1
4802,3,2
4923,3,1
4926,3,2
4931,3,2
4937,3,2
4996,3,2
5000,3,1
5024,3,1
5027,3,2
5145,3,2
22,4,2
61,4,1
107,4,2
110,4,2
153,4,2
174,4,2
183,4,2
192,4,1
201,4,2
212,4,2
227,4,1
240,4,1
248,4,2
289,4,1
293,4,2
307,4,2
309,4,2
323,4,1
338,4,2
343,4,2
353,4,2
401,4,2
402,4,2
421,4,2
442,4,1
453,4,2
467,4,1
485,4,1
554,4,2
557,4,2
569,4,1
579,4,2
607,4,1
615,4,2
617,4,2
618,4,1
641,4,2
646,4,2
685,4,2
704,4,1
728,4,1
729,4,1
736,4,2
742,4,2
768,4,2
769,4,2
794,4,2
801,4,2
826,4,1
831,4,2
837,4,2
846,4,1
860,4,1
887,4,2
888,4,1
897,4,2
930,4,1
940,4,2
956,4,1
966,4,2
997,4,1
1000,4,2
1016,4,1
1039,4,1
1044,4,2
1056,4,2
1060,4,2
1078,4,2
1088,4,1
1098,4,2
1114,4,2
1166,4,1
1193,4,1
1195,4,2
1198,4,2
1210,4,2
1232,4,2
1260,4,1
1264,4,1
1303,4,2
1314,4,1
1318,4,1
1322,4,1
1346,4,2
1355,4,1
1373,4,2
1384,4,2
1390,4,1
1399,4,2
1400,4,1
1402,4,2
1410,4,2
1418,4,1
1446,4,2
1466,4,2
1493,4,2
1507,4,2
1515,4,2
1526,4,1
1529,4,2
1532,4,1
1534,4,2
1551,4,1
1566,4,1
1579,4,2
1590,4,2
1597,4,2
1609,4,1
1610,4,2
1618,4,2
1624,4,1
1640,4,1
1670,4,1
1703,4,2
1713,4,2
1732,4,2
1736,4,1
1744,4,1
1746,4,2
1755,4,1
1757,4,1
1783,4,2
1804,4,1
1828,4,2
1830,4,1
1847,4,2
1908,4,1
1955,4,2
1979,4,1
1993,4,1
1994,4,2
2006,4,2
2011,4,2
2017,4,1
2032,4,1
2049,4,2
2059,4,1
2064,4,1
2113,4,2
2125,4,1
2127,4,2
2134,4,1
2150,4,2
2159,4,2
2161,4,1
2169,4,1
2170,4,1
2240,4,2
2251,4,2
2261,4,2
2289,4,2
2348,4,2
2358,4,1
2367,4,1
2399,4,2
2402,4,2
2425,4,2
2426,4,2
2450,4,2
2459,4,2
2465,4,1
2555,4,2
2609,4,1
2684,4,2
2688,4,2
2693,4,2
2696,4,1
2701,4,1
2748,4,2
2751,4,2
2754,4,1
2778,4,2
2828,4,2
2853,4,2
2874,4,1
2896,4,1
2908,4,1
2930,4,2
2942,4,1
2943,4,2
2950,4,1
2952,4,2
2953,4,2
2965,4,2
2966,4,1
2993,4,1
3015,4,1
3021,4,2
3025,4,2
3032,4,2
3036,4,2
3092,4,1
3096,4,2
3120,4,2
3152,4,2
3175,4,1
3210,4,1
3241,4,1
3265,4,1
3269,4,2
3291,4,2
3303,4,1
3362,4,2
3401,4,2
3412,4,2
3537,4,2
3544,4,1
3549,4,2
3562,4,2
3586,4,2
3590,4,1
3591,4,2
3606,4,2
3633,4,1
3634,4,1
3699,4,2
3704,4,2
3719,4,2
3766,4,1
3772,4,2
3798,4,1
3816,4,1
3842,4,2
3864,4,1
3976,4,2
3979,4,2
4002,4,2
4011,4,2
4052,4,2
4062,4,2
4064,4,2
4093,4,1
4103,4,2
4137,4,1
4151,4,1
4173,4,1
4262,4,1
4316,4,1
4343,4,2
4378,4,1
4387,4,1
4404,4,1
4484,4,2
4537,4,1
4557,4,1
4566,4,2
4578,4,2
4632,4,1
4649,4,1
4656,4,2
4669,4,1
4688,4,1
4691,4,2
4694,4,1
4728,4,1
4750,4,2
4861,4,2
4868,4,1
4872,4,2
4874,4,2
4887,4,2
4891,4,1
4910,4,2
4944,4,1
4980,4,2
5057,4,2
5058,4,1
5059,4,2
5067,4,1
5081,4,2
5094,4,1
5114,4,1
5126,4,2
5142,4,1
5155,4,2
5162,4,1
196,5,2
247,5,1
269,5,2
434,5,1
693,5,1
731,5,1
939,5,2
986,5,1
1007,5,2
1164,5,2
1199,5,2
1464,5,2
1709,5,2
1768,5,2
1851,5,2
1889,5,2
1899,5,1
2048,5,2
2095,5,1
2120,5,1
2255,5,1
2286,5,2
2306,5,2
2344,5,2
2499,5,2
2507,5,2
2511,5,2
2581,5,2
2675,5,2
2876,5,2
3026,5,2
3082,5,2
3084,5,1
3092,5,2
3158,5,1
3185,5,2
3206,5,1
3314,5,1
3548,5,2
3625,5,2
3659,5,2
3843,5,1
3848,5,2
3914,5,2
3967,5,1
4157,5,2
4161,5,1
4363,5,2
4404,5,2
4434,5,2
4653,5,1
4753,5,1
4793,5,2
4808,5,1
4967,5,2
110,6,2
147,6,1
186,6,2
224,6,2
248,6,2
307,6,1
382,6,2
463,6,1
632,6,2
955,6,2
1030,6,2
1073,6,2
1230,6,2
1245,6,2
1409,6,1
1546,6,2
2112,6,1
2124,6,1
2137,6,2
2142,6,1
2217,6,2
2609,6,1
2730,6,1
2934,6,2
3024,6,2
3126,6,1
3350,6,2
3836,6,2
3896,6,1
4127,6,2
4132,6,2
4258,6,2
4290,6,2
4422,6,2
4558,6,2
4840,6,1
63,7,2
91,7,1
93,7,2
193,7,1
219,7,2
259,7,1
270,7,2
272,7,1
318,7,2
387,7,1
391,7,2
433,7,2
492,7,1
511,7,1
523,7,2
534,7,2
604,7,2
696,7,2
731,7,2
756,7,1
793,7,1
799,7,2
806,7,2
901,7,2
996,7,2
1113,7,2
1170,7,1
1200,7,2
1456,7,2
1509,7,1
1553,7,1
1558,7,2
1575,7,2
1665,7,2
1718,7,1
1719,7,2
1748,7,2
1772,7,2
1799,7,2
2050,7,2
2109,7,2
2124,7,1
2163,7,2
2295,7,2
2300,7,2
2304,7,1
2307,7,2
2314,7,1
2378,7,1
2424,7,1
2427,7,2
2449,7,1
2461,7,1
2483,7,1
2530,7,2
2531,7,2
2598,7,2
2692,7,2
2805,7,2
2955,7,1
2982,7,2
2988,7,2
3000,7,1
3073,7,1
3093,7,1
3113,7,2
3244,7,2
3288,7,2
3334,7,1
3449,7,1
3471,7,2
3600,7,2
3694,7,2
3741,7,1
3808,7,2
3880,7,2
3929,7,1
3938,7,2
3998,7,2
4038,7,2
4115,7,1
4281,7,2
4368,7,1
4414,7,2
4424,7,2
4548,7,1
4932,7,1
5055,7,2
48,8,2
776,8,2
1287,8,1
1882,8,2
1903,8,2
2829,8,1
3174,8,2
3425,8,2
3467,8,2
3591,8,2
3659,8,2
4170,8,2
4228,8,1
4703,8,1
4894,8,2
4934,8,1
5003,8,2
1203,9,2
2060,9,2
3170,10,2
3230,10,2
3681,10,2
4342,10,1
4617,10,1
4698,10,2
4767,10,2
4890,10,2
4900,10,2
5161,10,1
