userId,repoId,rating
624,4,1
690,4,2
707,4,2
717,4,1
758,4,2
788,4,2
791,4,1
803,4,2
851,4,1
932,4,2
942,4,2
945,4,2
963,4,2
980,4,1
989,4,1
990,4,1
1018,4,2
1046,4,2
1109,4,1
1159,4,2
1202,4,2
1214,4,1
1239,4,2
1257,4,2
1310,4,1
1311,4,2
1330,4,1
1335,4,1
1338,4,2
1344,4,2
1368,4,2
1369,4,1
1387,4,1
1392,4,1
1433,4,1
1462,4,1
1519,4,1
1527,4,2
1549,4,1
1559,4,1
1598,4,2
1642,4,2
1654,4,2
1687,4,1
1707,4,1
1720,4,2
1767,4,2
1770,4,2
1775,4,1
1827,4,2
1923,4,1
1987,4,2
2008,4,2
2030,4,2
2034,4,2
2118,4,1
2164,4,1
2206,4,2
2226,4,1
2270,4,2
2312,4,2
2408,4,1
2591,4,1
2657,4,1
2691,4,2
2808,4,1
2970,4,1
2984,4,2
2987,4,2
3003,4,2
3037,4,2
3079,4,1
3103,4,1
3256,4,2
3341,4,2
3393,4,2
3438,4,2
3447,4,1
3505,4,2
3520,4,1
3556,4,2
3564,4,1
3636,4,1
3643,4,1
3650,4,1
3773,4,1
3793,4,2
3894,4,1
3970,4,2
3974,4,1
4004,4,2
4133,4,1
4139,4,1
4152,4,2
4238,4,1
4257,4,1
4304,4,2
4399,4,2
4462,4,1
4497,4,1
4550,4,2
4567,4,1
4569,4,2
4576,4,2
4626,4,2
4651,4,1
4862,4,2
4943,4,2
4958,4,2
5149,4,1
120,5,1
258,5,2
595,5,2
1013,5,1
1176,5,1
1221,5,1
1372,5,2
1530,5,1
2043,5,2
2082,5,2
2319,5,1
2380,5,1
2624,5,2
2732,5,2
3251,5,1
3326,5,2
3665,5,1
3867,5,1
3881,5,2
4303,5,1
4433,5,2
4603,5,1
4806,5,2
5065,5,2
5154,5,2
53,6,2
357,6,2
459,6,2
505,6,2
520,6,2
622,6,1
785,6,2
1253,6,2
1337,6,1
1414,6,2
1524,6,2
1538,6,1
1815,6,2
1954,6,2
2462,6,1
2477,6,1
2689,6,1
3229,6,1
4599,6,1
4852,6,1
160,7,1
542,7,1
748,7,2
1071,7,2
1151,7,2
1414,7,2
1419,7,2
1599,7,1
1705,7,2
1816,7,2
2363,7,1
2366,7,1
2373,7,1
2910,7,1
2915,7,1
3161,7,2
3257,7,2
3315,7,1
3396,7,1
3578,7,1
3916,7,1
3921,7,1
4003,7,1
4077,7,2
4098,7,1
4214,7,1
4267,7,1
4374,7,2
4466,7,2
4722,7,2
4914,7,1
2316,8,2
2509,8,2
3216,8,1
4041,8,2
2613,10,2
3497,10,2
4006,10,1
4168,10,2
4188,10,2
4591,10,2
4905,10,2
